experiment_id,distance,eta,seed,gate_family,alpha_g,r_g,chi_temp,contribution,eta_eff,interval_low,interval_high
exp_gate_class_convexity_ablation,5,1,89,reset,0.18247220405493783,0.6935483870967741,0.79,0.12229199999999998,0.7347,0.5479032258064516,0.8295000000000001
exp_gate_class_convexity_ablation,5,1,11,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,29,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,47,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,71,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,89,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,11,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,29,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,47,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,71,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,89,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,11,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,29,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
exp_gate_class_convexity_ablation,5,1,47,idle,0.09156976744186045,1.2380952380952381,0.79,0.098592,0.7347,0.5529999999999999,0.9780952380952381
